Farmer_ID,Application_Date,Age,Gender,Education_Level,Marital_Status,Family_Size,Dependents,Farming_Experience_Years,State,District,Farm_Size_Acres,Land_Ownership,Soil_Type,Soil_Quality_Index,Irrigation_Availability,Primary_Crop,Secondary_Crop,Annual_Rainfall_mm,Average_Temperature_C,Humidity_Percent,Flood_Risk,Drought_Risk,Cyclone_Risk,Pest_Risk,Weather_Risk_Index,Climate_Zone,Average_Yield_Last3Years_TonsPerAcre,Crop_Insurance,Government_Subsidy,MSP_Eligible,Annual_Farm_Income,Annual_Farm_Expenses,Tractor_Ownership,Farm_Equipment_Value,Livestock_Count,Asset_Value,Liability_Value,Savings,Bank_Balance,Credit_Score,Existing_Loan_Count,Existing_Loan_Amount,Previous_Default,Repayment_History_Score,Debt_to_Income_Ratio,Loan_Amount_Requested,Loan_Purpose,Interest_Rate_Percent,Loan_Tenure_Months,EMI,Income_Stability_Index,Farm_Productivity_Index,Climate_Risk_Index,Financial_Health_Index,Loan_Affordability_Index,Asset_Strength_Index,Overall_Risk_Factor,Risk_Score,Loan_Status,Application_year,Application_month,Application_day
AGR100131,2022-04-14,47.0,Male,Primary,Married,4.0,2.0,31.0,Jharkhand,Bokaro,11.43,Mixed,Unknown,42.8,,Rice,Pulses,1099.7,24.7,50.2,,,,High,75.6,Semi-Arid,2.08,,,,233556.0,130976.0,,71531.0,2.0,1084016.0,516915.0,14728.0,5005.0,535.0,1.0,20000.0,,78.1,0.307,89269.0,Equipment,13.69,24.0,4272.92,32.0,32.2,64.1,56.2,59.4,53.8,80.7,39.3,Approved with Conditions,2022,4,14
AGR103463,2021-05-26,46.0,Male,Higher Secondary,Married,6.0,4.0,26.0,Madhya Pradesh,Ujjain,10.72,Shared,Red,61.2,,Wheat,Unknown,975.8,25.4,26.5,,,,High,26.4,Semi-Arid,4.24,,,,400244.0,236237.0,,220903.0,2.0,1287702.0,106197.0,89614.0,29881.0,363.0,1.0,155736.0,,54.8,0.416,354518.0,Cold Storage,14.72,48.0,9816.12,62.2,70.1,25.5,57.1,51.9,52.8,67.7,24.5,Rejected,2021,5,26
AGR104588,2023-06-16,33.0,Female,Graduate,Married,7.0,3.0,12.0,Kerala,Kochi,4.47,Owned,Alluvial,85.8,,Rubber,Spices,2561.5,27.3,62.6,,,,Medium,52.9,Humid Sub-Tropical,4.82,,,,349666.0,169256.0,,364581.0,4.0,900383.0,40779.0,21095.0,5980.0,455.0,0.0,0.0,,56.3,0.012,110449.0,Storage,14.52,60.0,2600.09,62.7,78.1,50.1,54.9,65.3,52.3,63.3,43.8,Approved with Conditions,2023,6,16
AGR103924,2021-04-16,47.0,Unknown,Secondary,Divorced,7.0,4.0,30.0,Bihar,Bhagalpur,2.72,Owned,Alluvial,86.7,,Maize,Wheat,1262.8,23.1,31.9,,,,Medium,21.3,Unknown,4.37,,,,159843.0,102035.0,,115336.0,11.0,343078.0,33370.0,38594.0,13247.0,502.0,2.0,50470.0,,69.9,0.337,73861.0,Equipment,13.25,24.0,3520.26,74.1,73.7,14.7,48.8,52.6,46.5,57.9,44.7,Approved,2021,4,16
AGR102195,2025-02-24,47.0,Male,Graduate,Married,5.0,2.0,32.0,West Bengal,Darjeeling,1.57,Shared,Alluvial,79.7,,Rice,Wheat,1744.1,21.5,54.9,,,,Low,36.1,Humid Sub-Tropical,3.96,,,,114800.0,75189.0,,32223.0,1.0,260515.0,63214.0,27548.0,8051.0,454.0,0.0,0.0,,84.2,0.055,26401.0,Livestock,14.5,24.0,1273.85,47.4,68.8,70.8,56.2,70.9,53.3,56.6,48.5,Approved with Conditions,2025,2,24
AGR110258,2023-02-15,58.0,Male,Secondary,Married,4.0,2.0,37.0,Rajasthan,Jodhpur,3.88,Owned,Sandy,31.1,,Bajra,Guar,543.4,37.3,33.3,,,,Medium,42.9,Arid,1.84,,,,59366.0,17231.0,,706.0,7.0,492203.0,101973.0,5034.0,0.0,431.0,0.0,0.0,,69.3,0.172,101382.0,Processing Unit,13.62,48.0,2751.27,44.0,24.1,50.9,61.0,41.9,52.4,72.8,40.8,Approved with Conditions,2023,2,15
AGR105545,2023-09-24,33.0,Female,Illiterate,Widowed,4.0,2.0,18.0,Madhya Pradesh,Indore,1.73,Shared,Black,63.2,,Wheat,Gram,1142.9,26.3,30.0,,,,Medium,51.7,Semi-Arid,2.81,,,,50926.0,10000.0,,580067.0,0.0,495695.0,73370.0,2880.0,0.0,395.0,2.0,146718.0,,72.5,3.025,20000.0,Seeds,14.47,48.0,551.22,37.2,35.3,54.0,7.1,31.9,62.1,100.0,24.8,Rejected,2023,9,24
AGR112055,2024-02-19,48.0,Male,Secondary,Married,2.0,1.0,27.0,Tamil Nadu,Chennai,1.21,Owned,Alluvial,68.1,,Sugarcane,Groundnut,588.9,26.3,38.2,,,,Medium,24.8,Arid,3.32,,,,197500.5,65663.0,,97448.0,3.0,249903.0,89244.0,24762.0,11866.0,413.0,1.0,38307.0,,70.6,0.467,20000.0,Livestock,15.39,36.0,697.16,50.3,56.9,10.1,63.6,50.3,52.3,65.6,43.5,Approved with Conditions,2024,2,19
AGR100625,2021-11-02,54.0,Female,Graduate,Married,3.0,1.0,36.0,Gujarat,Rajkot,3.44,Leased,Black,87.1,,Groundnut,Bajra,866.7,28.8,38.5,,,,Low,37.0,Semi-Arid,3.82,,,,183052.0,123297.0,,132343.0,1.0,408658.0,68598.0,36745.0,13371.0,469.0,0.0,0.0,,76.2,0.187,170891.0,Cold Storage,14.89,24.0,8276.91,56.3,64.4,40.0,67.5,53.3,46.8,53.0,49.2,Approved with Conditions,2021,11,2
AGR107263,2023-12-25,59.0,Male,Illiterate,Widowed,7.0,4.0,43.0,Punjab,Bathinda,6.47,Owned,Alluvial,74.7,,Wheat,Maize,764.0,27.7,42.8,,,Unknown,Low,5.4,Semi-Arid,3.75,,,,425642.0,101022.5,,111137.0,4.0,1186400.0,181444.0,38269.0,2366.0,519.0,0.0,0.0,,69.3,0.043,64077.0,Farm Expansion,12.59,24.0,12638.57,54.8,65.9,8.1,57.6,45.6,52.8,60.3,50.8,Approved,2023,12,25
AGR110143,2023-12-10,35.0,Male,Higher Secondary,Married,4.0,2.0,15.0,Uttar Pradesh,Varanasi,2.63,Mixed,Alluvial,55.1,,Rice,Pulses,1268.5,26.3,55.9,,,,High,87.4,Semi-Arid,3.16,,,,6474.0,51128.0,,57439.0,1.0,192151.0,83250.0,11996.0,10123.0,502.0,1.0,58805.0,,86.5,0.518,98433.0,Cold Storage,14.59,36.0,3392.27,43.0,57.0,84.2,63.5,53.0,57.0,76.3,25.7,Rejected,2023,12,10
AGR104641,2021-09-15,36.0,Male,Primary,Married,3.0,1.0,15.0,Punjab,Jalandhar,8.87,Owned,Loamy,79.7,,Rice,Maize,799.7,23.1,43.2,,,,High,26.7,Unknown,3.4,,,,508925.0,263668.0,,6977.0,2.0,556061.5,256277.0,55824.0,15881.0,504.0,0.0,0.0,,85.9,0.05,47427.0,Fertilizer,14.57,24.0,2289.82,44.7,56.8,17.9,62.6,74.2,47.1,57.1,49.7,Approved,2021,9,15
AGR119605,2021-12-10,53.0,Male,Higher Secondary,Married,4.0,2.0,36.0,Tamil Nadu,Madurai,3.14,Owned,Alluvial,73.6,,Rice,Millets,880.2,32.2,61.5,,,,Medium,23.0,Semi-Arid,2.89,,Unknown,,105380.0,101022.5,,19106.0,4.0,512891.0,112015.0,12962.0,355.0,465.0,1.0,66560.0,,76.4,0.738,51588.0,Equipment,13.01,36.0,2783.61,42.1,44.3,10.4,57.4,56.7,46.3,63.4,38.3,Approved with Conditions,2021,12,10
AGR109799,2023-05-07,27.0,Male,Primary,Married,3.0,1.0,11.0,Gujarat,Vadodara,8.64,Unknown,Black,61.4,,Groundnut,Castor,859.3,24.4,32.2,,,Unknown,Low,77.9,Semi-Arid,3.44,,,,311473.0,207295.0,,134346.0,4.0,1420480.0,130972.0,47957.0,19658.0,486.0,0.0,0.0,,68.0,0.071,30015.0,Unknown,14.46,60.0,705.51,52.8,56.9,74.1,62.0,77.8,58.4,64.6,44.0,Approved,2023,5,7
AGR101348,2022-10-27,60.0,Male,Higher Secondary,Married,6.0,2.0,44.0,Unknown,Rajkot,16.89,Owned,Black,62.1,,Groundnut,Wheat,896.8,24.8,45.1,,,,Low,55.2,Semi-Arid,2.32,,Unknown,,197500.5,312769.0,,89808.0,3.0,1784113.0,481037.0,104209.0,14308.0,525.0,1.0,137116.0,,100.0,0.415,62558.0,Seeds,13.89,48.0,1706.04,55.7,35.4,49.4,64.0,71.7,49.5,67.4,55.2,Approved,2022,10,27
AGR110760,2022-04-08,49.0,Male,Higher Secondary,Unknown,5.0,2.0,31.0,Uttar Pradesh,Varanasi,1.91,Leased,Clay,65.6,,Unknown,Pulses,1435.8,26.3,57.4,,,,Low,46.3,Semi-Arid,4.42,,,,122308.0,32266.0,,138522.0,3.0,394071.0,135055.0,21372.0,2331.0,439.0,1.0,61133.0,,74.0,0.61,56582.0,Storage,14.45,24.0,2728.62,41.9,60.4,40.6,59.4,63.3,51.2,73.7,33.9,Rejected,2022,4,8
AGR104805,2022-06-17,49.0,Male,Graduate,Unknown,5.0,2.0,32.0,Andhra Pradesh,Nellore,8.96,Owned,Red,38.5,,Chilli,Cotton,1185.0,24.6,49.5,,,Unknown,Medium,49.0,Semi-Arid,3.3,,,,573168.0,401652.0,,1807470.0,3.0,1171297.0,329086.0,41425.0,20841.0,507.0,0.0,0.0,,80.0,0.057,176178.0,Equipment,14.82,24.0,8527.4,47.2,52.0,55.9,69.1,66.1,49.6,62.8,40.3,Approved with Conditions,2022,6,17
AGR117330,2022-05-07,49.0,Female,Unknown,Married,6.0,2.0,33.0,Unknown,Udaipur,11.81,Owned,Sandy,38.1,,Unknown,Pulses,388.6,22.8,30.5,,,,Medium,53.7,Unknown,2.9,,,,314538.0,172994.0,,635.0,3.0,1891020.0,451519.0,61179.0,25165.0,394.0,1.0,385369.0,,63.6,1.369,171077.0,Greenhouse,15.44,120.0,2806.59,42.0,46.4,47.3,45.5,57.6,44.0,82.8,26.4,Rejected,2022,5,7
AGR117393,2021-09-04,40.0,Male,Secondary,Single,8.0,4.0,24.0,Punjab,Amritsar,0.6,Shared,Alluvial,75.5,,Rice,Sugarcane,496.7,27.8,36.9,,,,High,31.9,Arid,3.61,,,,50000.0,16319.0,,674858.0,5.0,437142.0,62321.0,2594.0,0.0,553.0,0.0,0.0,,85.4,0.125,28912.0,Irrigation,11.61,12.0,2563.55,43.9,57.6,23.6,71.8,38.2,56.8,55.4,40.7,Approved with Conditions,2021,9,4
AGR108057,2025-04-16,43.0,Female,Secondary,Married,7.0,4.0,26.0,Madhya Pradesh,Jabalpur,21.91,Shared,Black,61.2,,Soybean,Gram,873.5,32.5,46.4,,,,High,56.0,Semi-Arid,3.36,,,,981351.0,356349.0,,99112.0,1.0,2307996.0,753507.0,113202.0,55572.0,357.0,1.0,208802.0,,41.3,0.29,136486.0,Seeds,15.55,48.0,3836.67,53.9,46.9,52.3,59.8,60.3,58.8,85.8,12.2,Rejected,2025,4,16
AGR107287,2022-05-05,40.0,Male,Graduate,Married,7.0,3.0,23.0,Haryana,Karnal,1.49,Owned,Alluvial,65.3,,Wheat,Bajra,476.5,21.6,35.6,,,,Medium,55.0,Arid,3.01,,,,50000.0,10000.0,,180828.0,7.0,284752.0,52571.0,1463.0,1305.0,329.0,3.0,30665.0,,82.3,5.0,22601.0,Livestock,15.8,12.0,2048.48,43.9,47.6,58.8,0.0,0.0,57.3,100.0,30.6,Rejected,2022,5,5
AGR109514,2025-06-18,41.0,Male,Higher Secondary,Unknown,12.0,5.0,21.0,Uttar Pradesh,Lucknow,2.49,Shared,Clay,61.6,,Rice,Pulses,468.8,20.6,30.1,,,,Medium,44.2,Arid,2.47,,,,88017.0,41893.0,,909820.0,3.0,455656.0,34002.0,11240.0,5127.0,352.0,0.0,0.0,,36.6,0.039,94628.0,Cold Storage,15.24,12.0,8551.59,51.6,35.8,51.6,40.9,9.0,54.5,100.0,22.7,Rejected,2025,6,18
AGR112768,2025-02-22,45.0,Male,Illiterate,Married,6.0,3.0,24.0,Tamil Nadu,Tiruchirappalli,3.25,Leased,Red,63.0,,Rice,Groundnut,1053.5,26.4,36.5,,,,Medium,54.2,Semi-Arid,3.33,,,,162100.0,76191.0,,67464.0,4.0,439299.0,115255.0,21886.0,9876.0,360.0,1.0,424629.0,,76.8,2.691,69914.0,Farm Expansion,16.0,24.0,3423.22,51.1,50.2,36.4,28.9,27.2,47.8,100.0,23.4,Rejected,2025,2,22
AGR112057,2023-11-10,47.0,Male,Higher Secondary,Widowed,8.0,3.0,26.0,Chhattisgarh,Unknown,0.88,Mixed,Clay,60.9,,Maize,Groundnut,1146.6,28.2,45.5,,,,Medium,18.5,Semi-Arid,3.6,,,,50000.0,46526.0,,44924.0,2.0,100000.0,37494.0,2262.0,0.0,300.0,1.0,134447.0,,76.8,2.764,31138.0,Greenhouse,16.0,84.0,2783.61,56.4,53.3,15.4,3.5,36.1,53.9,100.0,0.0,Rejected,2023,11,10
AGR107136,2022-08-08,48.0,Female,Illiterate,Married,6.0,2.0,33.0,Uttar Pradesh,Meerut,9.02,Owned,Alluvial,85.9,,Rice,Mustard,1398.4,26.3,41.3,,,,High,35.3,Semi-Arid,4.6,,,,442440.0,204311.0,,149944.0,5.0,779132.0,180491.0,17797.0,0.0,536.0,0.0,0.0,,76.8,0.187,100131.0,Livestock,12.75,48.0,2673.62,52.9,71.1,21.8,63.2,83.0,56.5,56.9,45.8,Approved,2022,8,8
AGR117968,2021-02-28,56.0,Male,Graduate,Married,3.0,2.0,35.0,Madhya Pradesh,Jabalpur,2.81,Owned,Unknown,62.8,,Soybean,Unknown,1151.6,26.3,47.2,,,,Low,5.8,Semi-Arid,3.9,,,,125345.0,96880.0,,31893.0,6.0,240974.0,95890.0,27864.0,8747.0,481.0,0.0,0.0,,77.8,0.077,62422.0,Equipment,14.09,24.0,2982.6,62.7,56.1,5.7,69.5,63.2,58.1,51.6,47.4,Approved,2021,2,28
AGR112187,2021-03-01,46.0,Male,Graduate,Married,6.0,2.0,28.0,Uttar Pradesh,Varanasi,10.61,Owned,Alluvial,77.6,,Rice,Potato,1029.7,26.3,49.9,,,,Medium,36.8,Semi-Arid,3.47,,,,395369.0,198418.0,,132343.0,3.0,1445096.0,371578.0,80142.0,46635.0,458.0,1.0,156966.0,,76.8,0.491,57311.0,Seeds,14.22,48.0,1572.36,42.9,46.5,28.6,60.2,61.05,43.0,72.5,29.9,Rejected,2021,3,1
AGR102114,2023-09-19,59.0,Male,Post Graduate,Married,5.0,3.0,38.0,Punjab,Bathinda,1.04,Owned,Alluvial,67.9,,Unknown,Maize,431.9,25.7,37.1,,,,Low,10.9,Arid,3.6,,,,50000.0,101022.5,,170.0,3.0,104387.0,37711.0,3265.0,0.0,483.0,0.0,0.0,,89.6,0.075,20000.0,Irrigation,13.22,12.0,1788.42,46.7,38.1,10.8,67.8,53.6,52.8,58.6,59.8,Approved,2023,9,19
AGR119370,2022-08-08,51.0,Male,Secondary,Married,8.0,5.0,33.0,Tamil Nadu,Tiruchirappalli,0.89,Unknown,Alluvial,78.6,,Rice,Millets,992.8,32.4,42.0,,,,Medium,39.3,Semi-Arid,3.6,,,,50000.0,16435.0,,127435.0,2.0,199495.0,72733.0,7111.0,0.0,428.0,1.0,120149.0,,76.8,2.548,45550.0,Unknown,14.19,36.0,1560.88,58.1,63.9,31.0,24.5,30.0,47.4,95.8,38.8,Approved with Conditions,2022,8,8
AGR111658,2025-06-28,24.0,Male,Graduate,Single,2.0,1.0,6.0,Uttar Pradesh,Varanasi,0.91,Owned,Alluvial,81.8,,Rice,Mustard,1259.6,21.2,55.2,,,,Low,15.2,Semi-Arid,4.32,,,,50000.0,44157.0,Unknown,4432.3,4.0,112646.0,27598.0,11530.0,1519.0,517.0,1.0,0.0,,93.2,0.055,20000.0,Storage,12.32,120.0,290.63,64.5,69.3,11.3,69.3,78.6,45.2,53.5,42.9,Approved with Conditions,2025,6,28
AGR104552,2021-07-06,28.0,Male,Higher Secondary,Unknown,6.0,3.0,12.0,Punjab,Jalandhar,0.61,Owned,Alluvial,66.1,,Wheat,Sugarcane,762.3,26.0,42.6,,,,Medium,11.9,Semi-Arid,4.07,,,,50000.0,49214.0,,85540.0,7.0,84608.0,10080.0,3431.0,6156.0,444.0,1.0,30665.0,,76.5,0.446,30887.0,Unknown,13.28,36.0,1044.81,67.8,59.4,0.7,58.6,60.8,48.9,65.6,29.8,Rejected,2021,7,6
AGR102286,2023-02-10,58.0,Female,Secondary,Married,6.0,2.0,41.0,Chhattisgarh,Korba,4.84,Leased,Red,44.7,,Rice,Pulses,1140.7,25.2,46.3,,,,Medium,27.8,Semi-Arid,3.94,,,,231223.0,127733.0,,543376.0,5.0,580155.0,130972.0,17333.0,13226.0,451.0,0.0,0.0,,89.7,0.017,28753.0,Fertilizer,13.33,12.0,2572.55,53.9,61.0,29.6,59.8,68.2,47.4,59.2,45.8,Approved with Conditions,2023,2,10
AGR109053,2021-11-04,61.0,Male,Illiterate,Married,8.0,4.0,45.0,Odisha,Cuttack,7.47,Owned,Alluvial,61.3,,Groundnut,Jute,1015.5,23.1,36.3,,,,Low,36.1,Semi-Arid,3.24,,,,394994.0,121281.0,,200091.0,3.0,549704.0,93933.0,91591.0,16183.0,571.0,0.0,0.0,,93.4,0.024,56585.0,Seeds,12.74,36.0,1899.6,54.7,43.0,88.0,68.5,78.6,44.8,63.9,46.9,Approved,2021,11,4
AGR118451,2022-10-08,38.0,Male,Higher Secondary,Divorced,5.0,2.0,22.0,Jharkhand,Hazaribagh,2.87,Owned,Laterite,51.8,,Maize,Wheat,1481.5,18.8,59.5,,,,High,65.3,Semi-Arid,2.9,,,,80870.0,101022.5,,45254.0,5.0,405287.0,36822.0,6124.0,0.0,433.0,0.0,0.0,,76.4,0.046,31328.0,Livestock,14.68,24.0,1514.15,47.5,54.3,62.1,72.3,59.5,50.9,65.3,43.9,Approved with Conditions,2022,10,8
AGR102254,2023-06-23,69.0,Male,Secondary,Married,5.0,2.0,52.0,Uttarakhand,Haldwani,13.62,Shared,Mountain,36.0,,Wheat,Pulses,1673.0,35.5,47.3,,,,Medium,18.5,Humid Sub-Tropical,3.79,,,,842770.0,439429.0,,792013.0,4.0,1696211.0,596733.0,57802.0,20096.0,570.0,0.0,0.0,,84.9,0.071,76361.0,Seeds,12.14,36.0,2016.3,61.7,48.8,36.4,71.9,84.0,45.4,45.2,62.6,Approved,2023,6,23
AGR104855,2025-05-15,49.0,Female,Primary,Married,4.0,2.0,32.0,Jharkhand,Hazaribagh,2.9,Mixed,Red,45.3,,Maize,Pulses,1529.4,30.1,49.1,,,,Low,39.7,Humid Sub-Tropical,3.42,,,,83183.0,18664.0,,402138.0,1.0,512764.0,66840.0,15611.0,6528.0,495.0,0.0,0.0,,83.8,0.08,39671.0,Irrigation,14.15,36.0,1358.83,53.1,62.2,48.0,59.9,79.6,41.8,65.6,46.0,Approved,2025,5,15
AGR109428,2021-10-10,57.0,Male,Secondary,Married,6.0,2.0,38.0,Telangana,Warangal,20.56,Owned,Red,69.0,,Cotton,Soybean,792.0,25.4,53.4,Unknown,,,Low,41.3,Semi-Arid,3.98,,,,1642941.0,621407.0,,189864.0,3.0,3056275.0,876944.0,99197.0,28589.0,550.0,0.0,0.0,,76.8,0.053,753649.0,Equipment,12.91,60.0,17112.69,53.9,65.9,37.0,58.8,80.5,48.4,57.2,49.4,Approved,2021,10,10
AGR108915,2023-06-13,45.0,Male,Higher Secondary,Widowed,7.0,4.0,39.0,Bihar,Bhagalpur,9.47,Owned,Alluvial,78.2,,Maize,Wheat,1129.5,28.0,47.6,,,,High,32.5,Semi-Arid,4.27,Unknown,,,197500.5,358029.0,,814527.0,5.0,1579005.0,772596.0,128605.0,37433.0,482.0,0.0,0.0,,84.9,0.147,225670.0,Irrigation,13.35,36.0,20193.67,61.6,71.8,26.4,59.8,51.8,52.0,58.8,59.0,Approved,2023,6,13
AGR107000,2022-05-27,47.0,Male,Primary,Married,5.0,3.0,28.0,Andhra Pradesh,Kurnool,3.12,Leased,Red,51.8,,Rice,Unknown,1058.85,31.9,43.2,,,,Medium,21.4,Semi-Arid,4.09,,,,153313.0,52440.0,,179713.0,4.0,530819.0,145548.0,28624.0,7163.0,474.0,0.0,0.0,,73.2,0.095,41209.0,Irrigation,13.32,24.0,1965.29,57.1,56.6,19.6,60.9,68.3,45.3,58.9,39.4,Approved with Conditions,2022,5,27
AGR110502,2023-12-12,55.0,Male,Higher Secondary,Married,3.0,2.0,34.0,Uttar Pradesh,Kanpur,14.43,Shared,Alluvial,65.9,,Sugarcane,Potato,1008.2,27.5,45.6,,,,High,34.2,Semi-Arid,3.88,,,,1021545.0,584479.0,,5086.55,1.0,1514792.0,547469.0,117382.0,10082.0,582.0,2.0,141968.0,,81.7,0.193,529518.0,Unknown,11.59,36.0,17483.67,69.3,55.7,26.5,68.3,73.1,50.0,45.2,49.4,Approved,2023,12,12
AGR104894,2024-11-18,36.0,Male,Primary,Married,11.0,7.0,18.0,Telangana,Khammam,0.93,Owned,Red,45.9,,Cotton,Turmeric,970.1,26.3,47.5,,Unknown,,Medium,39.3,Semi-Arid,2.16,,,,197500.5,42356.0,,367713.0,6.0,274294.0,22057.0,2217.0,0.0,312.0,1.0,163269.0,,76.8,3.31,21311.0,Irrigation,16.0,24.0,1043.47,52.0,35.0,46.4,12.7,16.5,54.3,100.0,21.5,Rejected,2024,11,18
AGR112973,2023-02-15,50.0,Male,Illiterate,Married,10.0,4.0,33.0,West Bengal,Siliguri,10.38,Owned,Clay,55.4,,Rice,Potato,960.0,28.5,54.5,,,,High,23.5,Semi-Arid,3.8,,,,568550.0,222493.0,,145132.0,8.0,1251657.0,157598.0,31563.0,16488.0,449.0,1.0,41035.0,,75.0,0.1,364222.0,Greenhouse,13.37,36.0,12337.55,53.9,70.1,23.4,66.0,61.05,51.4,54.9,44.9,Approved with Conditions,2023,2,15
AGR101339,2021-09-10,48.0,Female,Secondary,Single,4.0,2.0,31.0,Rajasthan,Jodhpur,1.64,Owned,Arid,36.1,,Bajra,Wheat,839.6,20.8,36.5,Unknown,,,Medium,41.2,Semi-Arid,3.05,,,,52114.0,38754.0,,17780.0,3.0,280908.0,75574.0,7180.0,1327.0,300.0,6.0,591708.0,,63.1,5.0,27215.0,Equipment,16.0,36.0,2469.22,61.0,46.5,42.6,0.0,0.0,55.1,100.0,12.6,Rejected,2021,9,10
AGR103511,2023-11-03,59.0,Male,Secondary,Married,8.0,3.0,44.0,Andhra Pradesh,Kurnool,1.55,Owned,Red,50.5,,Unknown,Cotton,1067.2,29.5,43.2,,,,Low,39.3,Semi-Arid,3.62,,,,70350.0,47275.0,,9088.0,2.0,209180.0,31314.0,23160.0,6153.0,414.0,1.0,211667.0,,79.9,3.053,20000.0,Fertilizer,14.77,12.0,1803.04,64.9,53.4,38.6,24.8,24.6,50.5,100.0,30.0,Rejected,2023,11,3
AGR107271,2024-10-24,36.0,Male,Secondary,Married,2.0,1.0,15.0,Chhattisgarh,Korba,3.84,Owned,Red,64.6,,Maize,Soybean,984.8,22.4,28.7,,,,Low,79.1,Semi-Arid,2.22,,,,102586.0,101022.5,,130635.0,3.0,519667.0,59115.0,3453.0,0.0,326.0,1.0,173128.0,,76.8,1.745,20000.0,Seeds,16.0,36.0,1814.62,41.2,30.8,70.3,32.3,31.8,51.2,92.3,19.0,Rejected,2024,10,24
AGR118464,2024-01-18,34.0,Unknown,Higher Secondary,Single,2.0,1.0,13.0,Odisha,Puri,0.78,Leased,Laterite,44.4,,Groundnut,Maize,1455.6,21.2,33.1,,,,Medium,20.3,Semi-Arid,2.9,,,,50000.0,30993.0,,177098.0,4.0,136680.0,46860.0,11039.0,2967.0,500.0,1.0,46935.0,,88.2,1.032,33344.0,Farm Expansion,11.34,12.0,2952.4,41.9,39.2,23.0,47.1,26.2,60.4,85.1,40.1,Approved with Conditions,2024,1,18
AGR108162,2024-05-07,40.0,Male,Higher Secondary,Married,9.0,4.0,22.0,Bihar,Darbhanga,7.25,Owned,Clay Loam,68.4,,Rice,Jute,905.9,22.4,43.2,,,,Medium,47.4,Semi-Arid,3.88,,,,369691.0,164292.0,,439260.0,4.0,1020174.0,178696.0,18593.0,8747.0,521.0,0.0,0.0,,76.8,0.048,225798.0,Equipment,12.9,48.0,6046.39,49.5,54.0,36.8,59.8,69.1,50.3,63.8,51.8,Approved,2024,5,7
AGR110549,2023-04-22,75.0,Male,Secondary,Married,9.0,4.0,55.0,Karnataka,Bengaluru Rural,2.85,Leased,Red,37.8,,Coffee,Ragi,1647.9,24.1,49.0,,,,Low,37.6,Unknown,4.15,,,,266999.0,126218.0,,55051.0,4.0,411380.0,47813.0,11171.0,0.0,437.0,1.0,196949.0,,84.3,0.756,64077.0,Unknown,13.9,48.0,3165.27,69.1,56.1,43.0,52.4,52.2,61.8,73.4,41.8,Approved with Conditions,2023,4,22
AGR107133,2025-10-28,43.0,Female,Primary,Married,7.0,3.0,26.0,Gujarat,Ahmedabad,3.32,Leased,Black,87.2,,Cotton,Bajra,906.2,30.7,46.4,,,,Low,11.3,Semi-Arid,3.6,,Unknown,,255751.0,157272.0,,38931.0,2.0,507074.0,73126.0,47696.0,14834.0,300.0,1.0,527524.0,,53.4,2.091,183879.0,Farm Expansion,15.75,6.0,32069.66,49.9,74.4,7.6,16.7,0.0,48.2,100.0,12.3,Rejected,2025,10,28
AGR107637,2024-12-17,57.0,Male,Secondary,Divorced,6.0,2.0,37.0,Jharkhand,Dhanbad,9.95,Owned,Red,64.3,,Maize,Pulses,1505.0,25.9,71.2,,,,High,58.3,Humid Sub-Tropical,3.74,,,,523370.0,255152.0,,52171.0,4.0,726944.0,157656.0,45116.0,23084.0,435.0,0.0,0.0,,75.0,0.03,236769.0,Irrigation,14.2,24.0,11390.64,53.1,58.0,60.9,67.9,55.6,51.2,70.0,42.8,Approved with Conditions,2024,12,17
AGR105423,2024-09-01,29.0,Male,Primary,Married,8.0,3.0,9.0,Punjab,Jalandhar,1.12,Leased,Loamy,61.4,,Wheat,Unknown,698.3,21.4,30.5,,,,Medium,24.9,Arid,3.7,,,,59282.0,52144.0,,635957.0,5.0,501038.0,223193.0,3606.0,1829.0,416.0,0.0,0.0,,56.4,0.376,20000.0,Fertilizer,13.83,12.0,1794.11,53.9,60.4,20.2,56.7,51.5,50.9,65.5,36.5,Approved with Conditions,2024,9,1
AGR110802,2024-07-27,41.0,Female,Graduate,Married,5.0,2.0,23.0,Tamil Nadu,Chennai,11.12,Owned,Red,60.7,,Unknown,Groundnut,1046.6,33.7,42.6,,,,Low,11.3,Semi-Arid,2.97,,,,489344.0,210024.0,,144182.0,5.0,1452409.0,662963.0,81988.0,3906.0,495.0,1.0,87355.0,,89.0,0.314,64077.0,Irrigation,12.84,84.0,3866.78,47.3,56.9,14.2,64.9,78.4,52.6,56.6,38.2,Approved with Conditions,2024,7,27
AGR107232,2021-05-23,55.0,Male,Higher Secondary,Married,6.0,2.0,37.0,Uttar Pradesh,Meerut,1.42,Owned,Unknown,60.6,,Wheat,Potato,1027.6,37.5,43.0,,,,Low,31.1,Semi-Arid,3.11,,,,51465.0,32350.0,,21129.0,5.0,133358.0,37121.0,10240.0,7382.0,319.0,0.0,0.0,,51.0,0.072,27033.0,Equipment,16.0,36.0,950.4,65.2,53.4,38.8,34.6,59.1,42.3,79.3,15.9,Rejected,2021,5,23
